,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
295,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,41896.0,0.0,0.0,Rodrigo Muniz Carvalho,45.0,FWD,Fulham,1,3.0,Everton,10,17,3.7037037037037037,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,55606.0,0.0,0.0,Romelu Lukaku Bolingoli,70.0,FWD,Chelsea,1,1.0,Liverpool,12,5,3.508771929824561,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2.0,True,2023-08-12T14:00:00Z,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.4,14.8,9.0,3.5,50,0.0,1557.0,0.0,0.0,Ryan Christie,50.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.508771929824561,2,1.0,2.0,64.0,1825.0,35.0,421.7,282.0,400.0,2.0,225.0,110.5,3.0,0.0,2.0,0.1,53.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,4496.0,0.0,0.0,Ryan Fraser,50.0,MID,Newcastle,1,3.0,Aston Villa,4,7,2.849002849002849,8,0.0,0.0,11.0,308.0,3.0,74.0,26.8,70.0,0.0,39.0,17.2,1.0,0.0,1.0,0.1,52.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,2520.0,0.0,0.0,Ryan Fredericks,45.0,DEF,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,0,0.0,0.0,12.0,527.0,11.0,26.7,66.0,12.0,0.0,63.0,10.6,0.0,0.0,1.0,0.0,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,0.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.4,40.5,0.0,6.1,45,0.0,13932.0,0.0,0.0,Ryan Giles,45.0,DEF,Luton,1,0.0,Brighton,20,6,2.903225806451613,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,820.0,0.0,0.0,Ryan Sessegnon,45.0,DEF,Spurs,1,1.0,Brentford,8,9,2.6706231454005933,2,2.0,1.0,35.0,805.0,15.0,103.0,148.6,290.0,0.0,121.0,54.3,1.0,0.0,4.0,0.5,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,1848.0,0.0,0.0,Ryan Trevitt,45.0,MID,Brentford,1,1.0,Spurs,9,8,2.980132450331126,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2.0,False,2023-08-12T12:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.6,2.3,0.0,1.0,50,0.0,3246.0,0.0,0.0,Ryan Yates,50.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.6666666666666665,3,0.0,3.0,53.0,1833.0,36.0,97.3,206.8,233.0,0.0,177.0,53.1,5.0,0.0,5.0,0.0,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,547826.0,0.0,0.0,Rúben Gato Alves Dias,55.0,DEF,Man City,1,3.0,Burnley,1,20,3.3132530120481927,1,0.0,0.0,80.0,1997.0,16.0,83.7,416.8,124.0,1.0,432.0,62.5,9.0,0.0,3.0,7.4,60.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,True,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,14124.0,0.0,0.0,Rúnar Alex Rúnarsson,40.0,GKP,Arsenal,1,3.0,Nott'm Forest,2,16,2.2222222222222223,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,6.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,7.4,0.0,0.0,0.7,45,0.0,170832.0,0.0,0.0,Sam Johnstone,45.0,GKP,Crystal Palace,1,3.0,Sheffield Utd,11,20,3.8135593220338984,0,0.0,0.0,36.0,810.0,10.0,0.0,155.0,0.0,5.0,159.0,15.6,3.0,0.0,1.0,1.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,40046.0,0.0,0.0,Sam Surridge,45.0,FWD,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,3,1.0,0.0,26.0,306.0,5.0,15.9,59.4,92.0,3.0,61.0,15.7,0.0,0.0,2.0,0.7,46.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2773.0,0.0,0.0,Samuel Bastien,50.0,MID,Burnley,1,0.0,Man City,20,1,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2.0,True,2023-08-11T19:00:00Z,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50,0.0,13803.0,0.0,0.0,Sander Berge,50.0,MID,Burnley,1,0.0,Sheffield Utd,20,20,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6.0,True,2023-08-12T16:30:00Z,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,55,0.0,131488.0,0.0,0.0,Sandro Tonali,55.0,MID,Newcastle,1,3.0,Aston Villa,4,7,3.133903133903134,5,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,1.0,False,2023-08-14T19:00:00Z,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,10.0,2.0,1.6,50,0.0,12269.0,0.0,0.0,Sasa Kalajdzic,50.0,FWD,Wolves,1,0.0,Man Utd,13,3,3.5335689045936394,2,0.0,0.0,1.0,45.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.7,0.0,0.0,0.0,0.0,53.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.2,27.0,24.0,6.0,60,0.0,75884.0,0.0,0.0,Saïd Benrahma,60.0,MID,West Ham,1,1.0,Bournemouth,14,15,5.194805194805195,1,6.0,3.0,106.0,2059.0,32.0,613.9,510.0,653.0,5.0,360.0,177.7,6.0,0.0,0.0,1.1,55.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,3.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,12.1,1.0,2.1,45,0.0,25104.0,0.0,0.0,Saša Lukić,45.0,MID,Fulham,1,3.0,Everton,10,17,3.7037037037037037,8,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,6253.0,0.0,0.0,Scott Carson,40.0,GKP,Man City,1,3.0,Burnley,1,20,2.4096385542168677,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,38.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1.0,False,2023-08-12T12:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.3,0.0,1.2,45,0.0,6801.0,0.0,0.0,Scott McKenna,45.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,0,0.0,0.0,40.0,1570.0,32.0,93.9,278.8,46.0,0.0,275.0,41.8,5.0,0.0,4.0,0.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1.0,True,2023-08-14T19:00:00Z,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.2,0.1,0.0,0.7,50,0.0,6496.0,0.0,0.0,Scott McTominay,50.0,MID,Man Utd,1,3.0,Wolves,3,13,2.9154518950437316,7,1.0,0.0,36.0,1149.0,20.0,122.8,242.2,156.0,2.0,146.0,51.7,4.0,0.0,8.0,0.2,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2966.0,0.0,0.0,Scott Twine,50.0,MID,Burnley,1,0.0,Man City,20,1,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6200.0,0.0,0.0,Seamus Coleman,45.0,DEF,Everton,1,0.0,Fulham,17,10,3.629032258064516,0,1.0,0.0,63.0,1654.0,25.0,108.7,297.8,95.0,5.0,314.0,50.4,5.0,0.0,1.0,0.3,41.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1.0,True,2023-08-12T16:30:00Z,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50,0.0,20255.0,0.0,0.0,Sean Longstaff,50.0,MID,Newcastle,1,3.0,Aston Villa,4,7,2.849002849002849,8,1.0,5.0,93.0,2514.0,18.0,372.0,385.2,408.0,2.0,347.0,116.8,13.0,0.0,2.0,1.0,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0.0,False,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,4077.0,0.0,0.0,Sepp van den Berg,40.0,DEF,Liverpool,1,1.0,Chelsea,5,12,2.7210884353741496,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1.0,False,2023-08-12T12:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,0.5,4.0,1.2,45,0.0,35193.0,0.0,0.0,Serge Aurier,45.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,0,1.0,0.0,70.0,1943.0,31.0,164.1,431.0,112.0,8.0,336.0,70.9,6.0,0.0,2.0,0.3,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,3749.0,0.0,0.0,Sergi Canós Tenés,50.0,MID,Brentford,1,1.0,Spurs,9,8,3.3112582781456954,5,0.0,0.0,5.0,73.0,2.0,13.5,7.0,6.0,0.0,14.0,2.8,0.0,0.0,0.0,0.1,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,84671.0,0.0,0.0,Sergio Gómez,40.0,DEF,Man City,1,3.0,Burnley,1,20,2.4096385542168677,8,0.0,1.0,21.0,340.0,6.0,52.8,66.2,24.0,1.0,83.0,14.3,1.0,0.0,0.0,0.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,19609.0,0.0,0.0,Sergio Reguilón,45.0,DEF,Spurs,1,1.0,Brentford,8,9,2.6706231454005933,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.0,True,2023-08-13T13:00:00Z,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.0,0.0,0.2,45,0.0,286486.0,0.0,0.0,Shandon Baptiste,45.0,MID,Brentford,1,1.0,Spurs,9,8,2.980132450331126,10,0.0,2.0,29.0,600.0,6.0,144.5,107.8,54.0,0.0,123.0,30.7,1.0,1.0,1.0,0.2,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,72.0,0.0,0.0,Shea Charles,45.0,MID,Man City,1,3.0,Burnley,1,20,2.710843373493976,9,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.0,True,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,12940.0,0.0,0.0,Shola Shoretire,45.0,FWD,Man Utd,1,3.0,Wolves,3,13,2.623906705539359,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,True,2023-08-12T14:00:00Z,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,1.3,35.0,6.9,50,0.0,18476.0,0.0,0.0,Simon Adingra,50.0,MID,Brighton,1,3.0,Luton,6,20,3.0864197530864197,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,638.0,0.0,0.0,Siriki Dembélé,45.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,11,0.0,0.0,6.0,104.0,2.0,52.3,31.8,28.0,0.0,20.0,11.3,0.0,0.0,0.0,0.1,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,9.0,True,2023-08-12T14:00:00Z,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,44.2,23.4,36.0,10.4,65,0.0,198849.0,0.0,0.0,Solly March,65.0,MID,Brighton,1,3.0,Luton,6,20,4.012345679012346,0,6.0,10.0,147.0,2719.0,40.0,965.8,791.8,955.0,16.0,559.0,271.4,10.0,0.0,2.0,4.4,52.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2.0,False,2023-08-13T13:00:00Z,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.8,31.0,3.7,90,0.0,428040.0,0.0,0.0,Son Heung-min,90.0,MID,Spurs,1,1.0,Brentford,8,9,5.341246290801187,0,10.0,6.0,152.0,2886.0,55.0,829.3,709.2,910.0,8.0,471.0,244.7,9.0,0.0,2.0,6.4,115.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,0.0,False,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,4814.0,0.0,0.0,Stefan Bajcetic,50.0,MID,Liverpool,1,1.0,Chelsea,5,12,3.401360544217687,5,1.0,0.0,22.0,522.0,4.0,61.7,90.2,77.0,0.0,85.0,22.8,3.0,0.0,2.0,0.0,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,64704.0,0.0,0.0,Stefan Ortega Moreno,40.0,GKP,Man City,1,3.0,Burnley,1,20,2.4096385542168677,1,0.0,0.0,23.0,270.0,1.0,0.0,116.8,0.0,5.0,90.0,11.7,2.0,0.0,0.0,1.5,37.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,3344.0,0.0,0.0,Steve Cook,45.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,0,0.0,0.0,20.0,956.0,21.0,39.3,177.4,28.0,0.0,149.0,24.4,2.0,0.0,4.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,12579.0,0.0,0.0,Steven Alzate,45.0,MID,Brighton,1,3.0,Luton,6,20,2.7777777777777777,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,5.0,True,2023-08-12T16:30:00Z,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,35.4,11.8,8.0,5.5,45,0.0,1577712.0,0.0,0.0,Sven Botman,45.0,DEF,Newcastle,1,3.0,Aston Villa,4,7,2.5641025641025643,2,0.0,2.0,129.0,3127.0,30.0,120.1,554.4,303.0,8.0,666.0,98.1,13.0,0.0,2.0,6.9,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2.0,False,2023-08-12T14:00:00Z,87.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,1.8,2.0,0.9,50,0.0,10570.0,0.0,0.0,Tahith Chong,50.0,MID,Luton,1,0.0,Brighton,20,6,3.225806451612903,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,7.0,False,2023-08-12T12:00:00Z,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,33.2,0.1,35.0,6.8,65,0.0,33175.0,0.0,0.0,Taiwo Awoniyi,65.0,FWD,Nott'm Forest,1,0.0,Arsenal,16,2,3.466666666666667,0,10.0,1.0,100.0,1395.0,29.0,129.6,375.8,378.0,16.0,320.0,87.8,5.0,0.0,2.0,1.2,56.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,True,2023-08-12T12:00:00Z,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.3,9.0,2.3,45,0.0,16472.0,0.0,0.0,Takehiro Tomiyasu,45.0,DEF,Arsenal,1,3.0,Nott'm Forest,2,16,2.5,5,0.0,1.0,32.0,651.0,11.0,86.6,137.0,55.0,0.0,173.0,27.7,2.0,0.0,2.0,0.5,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,45670.0,0.0,0.0,Tanguy Ndombélé Alvaro,45.0,MID,Spurs,1,1.0,Brentford,8,9,2.6706231454005933,11,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,643526.0,0.0,0.0,Tariq Lamptey,40.0,DEF,Brighton,1,3.0,Luton,6,20,2.4691358024691357,5,0.0,0.0,23.0,439.0,7.0,87.2,70.6,48.0,0.0,91.0,20.6,1.0,0.0,1.0,0.9,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0.0,True,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,6502.0,0.0,0.0,Teden Mengi,40.0,DEF,Man Utd,1,3.0,Wolves,3,13,2.3323615160349855,9,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,12218.0,0.0,0.0,Terence Kongolo,40.0,DEF,Fulham,1,3.0,Everton,10,17,3.292181069958848,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,39.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,0.0,False,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,20286.0,0.0,0.0,Thiago Alcántara do Nascimento,50.0,MID,Liverpool,1,1.0,Chelsea,5,12,3.401360544217687,5,0.0,0.0,30.0,1252.0,23.0,265.8,244.4,86.0,0.0,194.0,59.8,2.0,0.0,2.0,0.6,51.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2.0,True,2023-08-13T15:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.8,11.7,8.0,5.3,50,0.0,168173.0,0.0,0.0,Thiago Emiliano da Silva,50.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.506265664160401,2,0.0,2.0,80.0,2351.0,32.0,86.1,657.2,137.0,8.0,524.0,88.0,6.0,0.0,2.0,5.7,54.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1.0,False,2023-08-12T14:00:00Z,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,45,0.0,13890.0,0.0,0.0,Thilo Kehrer,45.0,DEF,West Ham,1,1.0,Bournemouth,14,15,3.896103896103896,0,0.0,3.0,67.0,2229.0,34.0,126.2,347.6,83.0,4.0,362.0,56.0,5.0,0.0,4.0,0.2,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,3.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,26.0,0.0,0.0,0.0,0.0,45,0.0,10715.0,0.0,0.0,Thomas Kaminski,45.0,GKP,Luton,1,0.0,Brighton,20,6,2.903225806451613,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
