,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
406,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Rúben Gato Alves Dias,,DEF,Man City,2,,Newcastle,1,4,3.216374269005848,1,0.0,0.0,80.0,1997.0,16.0,83.7,416.8,124.0,1.0,432.0,62.5,9.0,0.0,3.0,7.4,60.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547826.0,0.0,0.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Rúnar Alex Rúnarsson,,GKP,Arsenal,2,,Crystal Palace,2,11,2.233389168062535,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,,True,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Sam Johnstone,,GKP,Crystal Palace,2,,Arsenal,11,2,3.409090909090909,0,0.0,0.0,36.0,810.0,10.0,0.0,155.0,0.0,5.0,159.0,15.6,3.0,0.0,1.0,1.1,44.0,GK,2023-24,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.7,7.4,90.0,0.0,0.0,0.0,0.0,1.0,170832.0,0.0,6.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Sam Surridge,,FWD,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,3,1.0,0.0,26.0,306.0,5.0,15.9,59.4,92.0,3.0,61.0,15.7,0.0,0.0,2.0,0.7,46.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40046.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Samuel Bastien,,MID,Burnley,2,,Aston Villa,20,7,2.9069767441860463,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Sander Berge,,MID,Burnley,2,,Aston Villa,20,7,2.9069767441860463,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,13803.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Sandro Tonali,,MID,Newcastle,2,,Man City,4,1,2.916224814422057,5,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,131488.0,0.0,6.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Sasa Kalajdzic,,FWD,Wolves,2,,Brighton,13,6,3.5335689045936394,2,0.0,0.0,1.0,45.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.7,0.0,0.0,0.0,0.0,53.0,FWD,2023-24,0.0,0.0,4.0,0.0,10.0,0.0,0.0,1.6,4.2,2.0,0.0,0.0,0.0,0.0,0.0,12269.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,60,,,,,Saïd Benrahma,,MID,West Ham,2,,Chelsea,14,12,4.597701149425287,1,6.0,3.0,106.0,2059.0,32.0,613.9,510.0,653.0,5.0,360.0,177.7,6.0,0.0,0.0,1.1,55.0,MID,2023-24,0.0,0.0,7.0,0.0,27.0,1.0,0.0,6.0,9.2,90.0,0.0,0.0,0.0,0.0,0.0,75884.0,24.0,2.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Saša Lukić,,MID,Fulham,2,,Brentford,10,9,3.225806451612903,9,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,15.0,1.0,12.1,0.0,0.0,2.1,8.0,90.0,0.0,0.0,0.0,0.0,0.0,25104.0,1.0,3.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Scott Carson,,GKP,Man City,2,,Newcastle,1,4,2.3391812865497075,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,38.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Scott McKenna,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,0,0.0,0.0,40.0,1570.0,32.0,93.9,278.8,46.0,0.0,275.0,41.8,5.0,0.0,4.0,0.1,44.0,DEF,2023-24,0.0,0.0,8.0,0.0,0.3,2.0,0.0,1.2,12.0,90.0,0.0,0.0,0.0,0.0,0.0,6801.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Scott McTominay,,MID,Man Utd,2,,Spurs,3,8,2.73224043715847,7,1.0,0.0,36.0,1149.0,20.0,122.8,242.2,156.0,2.0,146.0,51.7,4.0,0.0,8.0,0.2,49.0,MID,2023-24,0.0,0.0,4.0,0.0,0.1,0.0,0.0,0.7,7.2,2.0,0.0,0.0,0.0,0.0,0.0,6496.0,0.0,1.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Scott Twine,,MID,Burnley,2,,Aston Villa,20,7,2.9069767441860463,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Seamus Coleman,,DEF,Everton,2,,Aston Villa,17,7,3.0405405405405403,0,1.0,0.0,63.0,1654.0,25.0,108.7,297.8,95.0,5.0,314.0,50.4,5.0,0.0,1.0,0.3,41.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Sean Longstaff,,MID,Newcastle,2,,Man City,4,1,2.651113467656416,8,1.0,5.0,93.0,2514.0,18.0,372.0,385.2,408.0,2.0,347.0,116.8,13.0,0.0,2.0,1.0,43.0,MID,2023-24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20255.0,0.0,1.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Sepp van den Berg,,DEF,Liverpool,2,,Bournemouth,5,15,2.43161094224924,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Serge Aurier,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,0,1.0,0.0,70.0,1943.0,31.0,164.1,431.0,112.0,8.0,336.0,70.9,6.0,0.0,2.0,0.3,43.0,DEF,2023-24,0.0,0.0,10.0,0.0,0.5,2.0,0.0,1.2,7.6,90.0,0.0,0.0,0.0,0.0,0.0,35193.0,4.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Sergi Canós Tenés,,MID,Brentford,2,,Fulham,9,10,3.115264797507788,5,0.0,0.0,5.0,73.0,2.0,13.5,7.0,6.0,0.0,14.0,2.8,0.0,0.0,0.0,0.1,50.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Sergio Gómez,,DEF,Man City,2,,Newcastle,1,4,2.3391812865497075,9,0.0,1.0,21.0,340.0,6.0,52.8,66.2,24.0,1.0,83.0,14.3,1.0,0.0,0.0,0.1,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84671.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Sergio Reguilón,,DEF,Spurs,2,,Man Utd,8,3,2.459016393442623,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,42.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19609.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Shandon Baptiste,,MID,Brentford,2,,Fulham,9,10,2.803738317757009,10,0.0,2.0,29.0,600.0,6.0,144.5,107.8,54.0,0.0,123.0,30.7,1.0,1.0,1.0,0.2,45.0,MID,2023-24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.2,18.0,0.0,0.0,0.0,0.0,0.0,286486.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Shea Charles,,MID,Man City,2,,Newcastle,1,4,2.6315789473684212,9,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Shola Shoretire,,FWD,Man Utd,2,,Spurs,3,8,2.459016393442623,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12940.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Simon Adingra,,MID,Brighton,2,,Wolves,6,13,3.003003003003003,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,20.0,0.0,1.3,1.0,1.0,6.9,33.0,16.0,0.0,0.0,0.0,0.0,0.0,18476.0,35.0,6.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Siriki Dembélé,,MID,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,12,0.0,0.0,6.0,104.0,2.0,52.3,31.8,28.0,0.0,20.0,11.3,0.0,0.0,0.0,0.1,47.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Solly March,,MID,Brighton,2,,Wolves,6,13,3.903903903903904,0,6.0,10.0,147.0,2719.0,40.0,965.8,791.8,955.0,16.0,559.0,271.4,10.0,0.0,2.0,4.4,52.0,MID,2023-24,0.0,1.0,26.0,1.0,23.4,0.0,1.0,10.4,44.2,73.0,0.0,0.0,0.0,0.0,0.0,198849.0,36.0,9.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,90,,,,,Son Heung-min,,MID,Spurs,2,,Man Utd,8,3,4.918032786885246,0,10.0,6.0,152.0,2886.0,55.0,829.3,709.2,910.0,8.0,471.0,244.7,9.0,0.0,2.0,6.4,115.0,MID,2023-24,0.0,0.0,5.0,0.0,6.8,2.0,0.0,3.7,0.0,74.0,0.0,0.0,0.0,0.0,0.0,428040.0,31.0,2.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Stefan Bajcetic,,MID,Liverpool,2,,Bournemouth,5,15,3.0395136778115504,5,1.0,0.0,22.0,522.0,4.0,61.7,90.2,77.0,0.0,85.0,22.8,3.0,0.0,2.0,0.0,43.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4814.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Stefan Ortega Moreno,,GKP,Man City,2,,Newcastle,1,4,2.3391812865497075,1,0.0,0.0,23.0,270.0,1.0,0.0,116.8,0.0,5.0,90.0,11.7,2.0,0.0,0.0,1.5,37.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64704.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Steve Cook,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,0,0.0,0.0,20.0,956.0,21.0,39.3,177.4,28.0,0.0,149.0,24.4,2.0,0.0,4.0,0.1,43.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Steven Alzate,,MID,Brighton,2,,Wolves,6,13,2.7027027027027026,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12579.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Sven Botman,,DEF,Newcastle,2,,Man City,4,1,2.3860021208907742,2,0.0,2.0,129.0,3127.0,30.0,120.1,554.4,303.0,8.0,666.0,98.1,13.0,0.0,2.0,6.9,45.0,DEF,2023-24,1.0,1.0,27.0,0.0,11.8,1.0,0.0,5.5,35.4,90.0,0.0,0.0,0.0,0.0,0.0,1577712.0,8.0,5.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Tahith Chong,,MID,Luton,2,,Chelsea,20,12,2.9585798816568047,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,4.0,0.0,1.8,3.0,0.0,0.9,5.2,87.0,0.0,0.0,0.0,0.0,0.0,10570.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,65,,,,,Taiwo Awoniyi,,FWD,Nott'm Forest,2,,Sheffield Utd,16,20,3.3248081841432224,0,10.0,1.0,100.0,1395.0,29.0,129.6,375.8,378.0,16.0,320.0,87.8,5.0,0.0,2.0,1.2,56.0,FWD,2023-24,0.0,2.0,26.0,0.0,0.1,0.0,1.0,6.8,33.2,19.0,0.0,0.0,0.0,0.0,0.0,33175.0,35.0,7.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Takehiro Tomiyasu,,DEF,Arsenal,2,,Crystal Palace,2,11,2.512562814070352,5,0.0,1.0,32.0,651.0,11.0,86.6,137.0,55.0,0.0,173.0,27.7,2.0,0.0,2.0,0.5,42.0,DEF,2023-24,0.0,0.0,9.0,0.0,4.3,1.0,0.0,2.3,10.0,40.0,0.0,0.0,0.0,0.0,0.0,16472.0,9.0,1.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Tanguy Ndombélé Alvaro,,MID,Spurs,2,,Man Utd,8,3,2.459016393442623,11,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45670.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Tariq Lamptey,,DEF,Brighton,2,,Wolves,6,13,2.4024024024024024,5,0.0,0.0,23.0,439.0,7.0,87.2,70.6,48.0,0.0,91.0,20.6,1.0,0.0,1.0,0.9,42.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643526.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Teden Mengi,,DEF,Man Utd,2,,Spurs,3,8,2.185792349726776,9,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Terence Kongolo,,DEF,Fulham,2,,Brentford,10,9,2.867383512544803,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,39.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12218.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Thiago Alcántara do Nascimento,,MID,Liverpool,2,,Bournemouth,5,15,3.0395136778115504,5,0.0,0.0,30.0,1252.0,23.0,265.8,244.4,86.0,0.0,194.0,59.8,2.0,0.0,2.0,0.6,51.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20286.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Thiago Emiliano da Silva,,DEF,Chelsea,2,,West Ham,12,14,2.4026910139356077,2,0.0,2.0,80.0,2351.0,32.0,86.1,657.2,137.0,8.0,524.0,88.0,6.0,0.0,2.0,5.7,54.0,DEF,2023-24,0.0,0.0,19.0,0.0,11.7,1.0,0.0,5.3,32.8,90.0,0.0,0.0,0.0,0.0,0.0,168173.0,8.0,2.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Thilo Kehrer,,DEF,West Ham,2,,Chelsea,14,12,3.4482758620689653,0,0.0,3.0,67.0,2229.0,34.0,126.2,347.6,83.0,4.0,362.0,56.0,5.0,0.0,4.0,0.2,43.0,DEF,2023-24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,13890.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Thomas Cannon,,FWD,Everton,2,,Aston Villa,17,7,3.0405405405405403,3,0.0,0.0,2.0,23.0,1.0,11.6,5.0,21.0,0.0,7.0,3.8,0.0,0.0,0.0,0.0,45.0,FWD,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Thomas Kaminski,,GKP,Luton,2,,Chelsea,20,12,2.662721893491124,0,,,,,,,,,,,,,,,,,,2023-24,0.0,1.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,8.0,10715.0,0.0,3.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Thomas Partey,,MID,Arsenal,2,,Crystal Palace,2,11,2.7917364600781687,10,3.0,0.0,86.0,2480.0,28.0,439.6,513.2,240.0,6.0,468.0,119.5,11.0,0.0,5.0,0.4,47.0,MID,2023-24,0.0,0.0,18.0,0.0,27.6,1.0,0.0,5.3,23.8,90.0,0.0,0.0,0.0,0.0,0.0,31892.0,2.0,2.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Thomas Strakosha,,GKP,Brentford,2,,Fulham,9,10,2.4922118380062304,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,43.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37879.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Tim Iroegbunam,,MID,Aston Villa,2,,Everton,7,17,2.803738317757009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
